@relation dataset2

@attribute neighbourhood numeric
@attribute price numeric
@attribute minimum_nights numeric
@attribute availability_365 numeric
@attribute room_type {'Private room','Entire home/apt','Shared room'}

@data
32,58,2,0,'Private room'
32,40,2,244,'Private room'
32,35,1,364,'Private room'
32,30,7,133,'Private room'
32,59,3,89,'Private room'
32,33,1,325,'Private room'
32,65,1,337,'Private room'
32,50,2,1,'Private room'
32,90,5,278,'Entire home/apt'
32,70,3,0,'Entire home/apt'
32,45,2,81,'Private room'
32,35,1,0,'Private room'
32,45,2,33,'Private room'
32,40,5,365,'Private room'
32,72,7,273,'Entire home/apt'
32,105,3,337,'Entire home/apt'
32,80,3,28,'Private room'
32,55,5,0,'Private room'
32,50,1,365,'Private room'
32,80,3,14,'Private room'
32,29,1,365,'Private room'
32,80,1,340,'Entire home/apt'
32,75,2,0,'Entire home/apt'
32,157,1,364,'Private room'
32,105,2,9,'Entire home/apt'
32,55,4,0,'Private room'
32,80,1,0,'Entire home/apt'
32,105,1,62,'Entire home/apt'
32,100,5,14,'Entire home/apt'
32,74,1,38,'Private room'
32,38,1,89,'Private room'
32,75,2,0,'Entire home/apt'
32,49,1,0,'Private room'
32,50,2,14,'Private room'
32,10,1,157,'Private room'
32,28,2,84,'Private room'
32,42,2,37,'Private room'
32,160,1,9,'Entire home/apt'
32,50,3,0,'Private room'
32,85,2,0,'Entire home/apt'
32,32,10,145,'Private room'
32,35,1,60,'Private room'
32,30,1,364,'Private room'
32,90,1,62,'Entire home/apt'
32,90,2,155,'Entire home/apt'
32,35,20,0,'Private room'
32,80,1,365,'Private room'
32,39,1,259,'Private room'
32,60,1,0,'Private room'
32,70,3,62,'Entire home/apt'
32,40,1,319,'Private room'
32,170,1,56,'Entire home/apt'
32,99,1,43,'Entire home/apt'
32,75,5,77,'Entire home/apt'
32,35,2,202,'Private room'
32,85,7,90,'Entire home/apt'
32,90,3,309,'Entire home/apt'
32,90,2,88,'Private room'
32,59,1,89,'Entire home/apt'
32,180,2,95,'Entire home/apt'
32,30,2,345,'Entire home/apt'
32,190,2,346,'Entire home/apt'
32,45,2,37,'Private room'
32,145,2,52,'Entire home/apt'
32,85,2,0,'Entire home/apt'
32,82,4,121,'Entire home/apt'
32,75,2,306,'Entire home/apt'
32,49,3,266,'Private room'
32,80,1,7,'Entire home/apt'
32,130,2,360,'Entire home/apt'
32,33,3,0,'Private room'
32,68,1,17,'Entire home/apt'
32,30,3,363,'Private room'
32,175,1,339,'Entire home/apt'
32,30,1,0,'Private room'
32,30,1,0,'Private room'
32,26,1,365,'Private room'
32,99,2,273,'Entire home/apt'
32,39,1,364,'Private room'
32,75,2,11,'Entire home/apt'
32,40,1,7,'Private room'
32,69,1,29,'Entire home/apt'
32,88,3,0,'Entire home/apt'
32,25,1,11,'Private room'
32,120,2,62,'Entire home/apt'
32,40,2,327,'Private room'
32,75,1,0,'Entire home/apt'
32,35,1,0,'Private room'
32,160,2,334,'Entire home/apt'
32,40,3,5,'Private room'
32,59,2,363,'Private room'
32,25,3,0,'Private room'
32,95,4,0,'Entire home/apt'
32,50,1,0,'Private room'
32,79,1,61,'Entire home/apt'
32,105,1,62,'Entire home/apt'
32,30,1,60,'Private room'
32,61,1,365,'Private room'
32,40,1,302,'Private room'
32,28,20,364,'Private room'
32,69,1,0,'Private room'
32,80,1,15,'Private room'
32,170,2,151,'Entire home/apt'
32,50,3,6,'Private room'
32,60,1,365,'Private room'
32,115,1,136,'Entire home/apt'
32,60,2,38,'Private room'
32,60,2,165,'Private room'
32,60,2,44,'Entire home/apt'
32,130,1,298,'Entire home/apt'
32,30,7,0,'Entire home/apt'
32,30,1,352,'Private room'
32,95,3,154,'Entire home/apt'
32,78,1,109,'Entire home/apt'
32,40,8,0,'Private room'
32,75,3,0,'Entire home/apt'
32,149,2,30,'Entire home/apt'
32,120,4,17,'Entire home/apt'
32,25,1,0,'Private room'
32,65,3,15,'Entire home/apt'
32,80,3,5,'Entire home/apt'
32,129,3,0,'Entire home/apt'
32,100,2,208,'Entire home/apt'
32,35,1,365,'Private room'
32,40,10,0,'Private room'
32,140,2,198,'Entire home/apt'
32,25,7,0,'Private room'
32,77,3,69,'Entire home/apt'
32,27,3,0,'Private room'
32,120,4,0,'Entire home/apt'
32,50,1,334,'Private room'
32,195,3,181,'Entire home/apt'
32,115,3,83,'Entire home/apt'
32,78,1,0,'Private room'
32,115,4,220,'Entire home/apt'
32,49,4,322,'Private room'
32,220,7,0,'Entire home/apt'
32,40,1,362,'Private room'
32,41,2,129,'Private room'
32,129,2,365,'Entire home/apt'
32,42,7,291,'Private room'
32,30,3,0,'Private room'
32,71,1,269,'Entire home/apt'
32,88,3,62,'Entire home/apt'
32,30,2,30,'Private room'
32,120,3,34,'Entire home/apt'
32,100,2,346,'Entire home/apt'
32,88,1,365,'Private room'
32,24,14,365,'Private room'
32,49,1,295,'Private room'
32,85,2,0,'Entire home/apt'
32,120,1,306,'Private room'
32,45,1,351,'Private room'
32,100,2,161,'Entire home/apt'
32,85,1,58,'Entire home/apt'
32,53,1,365,'Private room'
32,45,1,0,'Private room'
32,39,3,89,'Private room'
32,90,1,0,'Private room'
32,68,1,365,'Private room'
32,45,15,0,'Private room'
32,45,1,159,'Private room'
32,120,1,0,'Entire home/apt'
32,50,1,0,'Private room'
32,47,2,344,'Private room'
32,40,3,0,'Entire home/apt'
32,25,4,191,'Private room'
32,50,1,0,'Private room'
32,50,3,312,'Private room'
32,36,2,238,'Private room'
32,30,1,365,'Private room'
32,85,2,0,'Entire home/apt'
32,20,3,34,'Private room'
32,23,2,247,'Private room'
32,120,3,193,'Entire home/apt'
32,110,1,89,'Entire home/apt'
32,80,2,17,'Private room'
32,35,1,302,'Private room'
32,160,1,0,'Entire home/apt'
32,45,5,231,'Private room'
32,70,2,295,'Entire home/apt'
32,75,2,0,'Entire home/apt'
32,40,1,0,'Private room'
32,25,1,0,'Private room'
32,180,4,57,'Entire home/apt'
32,30,2,357,'Private room'
32,110,5,3,'Entire home/apt'
32,56,1,29,'Private room'
32,159,7,364,'Entire home/apt'
32,45,1,361,'Private room'
32,99,3,8,'Entire home/apt'
32,116,1,359,'Entire home/apt'
32,80,1,24,'Private room'
32,72,5,72,'Entire home/apt'
32,49,1,305,'Private room'
32,65,2,274,'Private room'
32,24,1,336,'Shared room'
32,35,1,364,'Private room'
32,35,2,90,'Private room'
32,145,4,298,'Entire home/apt'
32,32,2,0,'Private room'
32,95,1,62,'Entire home/apt'
32,35,1,24,'Private room'
32,24,2,344,'Private room'
32,47,1,61,'Private room'
32,55,3,322,'Private room'
32,65,3,0,'Private room'
32,93,14,52,'Entire home/apt'
32,31,1,147,'Private room'
32,55,1,0,'Private room'
32,110,3,65,'Entire home/apt'
32,46,2,9,'Private room'
32,80,3,87,'Private room'
32,165,2,353,'Entire home/apt'
32,79,2,237,'Private room'
32,30,2,354,'Private room'
32,72,2,313,'Private room'
32,55,1,0,'Private room'
32,75,3,139,'Private room'
32,99,5,31,'Entire home/apt'
32,29,1,0,'Private room'
32,45,3,0,'Private room'
32,49,1,0,'Private room'
32,85,1,336,'Private room'
32,35,1,0,'Entire home/apt'
32,80,2,0,'Private room'
32,30,2,353,'Private room'
32,40,2,313,'Private room'
32,50,1,0,'Private room'
32,70,1,0,'Entire home/apt'
32,51,3,359,'Private room'
32,180,3,89,'Entire home/apt'
32,125,1,89,'Private room'
32,30,2,360,'Private room'
32,30,2,341,'Private room'
32,45,2,312,'Private room'
32,75,3,9,'Entire home/apt'
32,84,10,7,'Entire home/apt'
32,100,4,145,'Entire home/apt'
32,150,3,62,'Entire home/apt'
32,45,2,86,'Private room'
32,47,1,0,'Private room'
32,85,2,15,'Entire home/apt'
32,56,1,0,'Private room'
32,85,4,5,'Entire home/apt'
32,45,1,79,'Private room'
32,68,2,0,'Entire home/apt'
32,99,2,40,'Entire home/apt'
32,68,1,364,'Private room'
32,55,10,90,'Private room'
32,70,1,4,'Entire home/apt'
32,100,2,359,'Entire home/apt'
32,32,2,355,'Private room'
32,160,1,0,'Private room'
32,88,1,23,'Entire home/apt'
32,19,1,364,'Shared room'
32,25,1,355,'Private room'
32,100,5,128,'Entire home/apt'
32,110,4,0,'Entire home/apt'
32,88,4,0,'Entire home/apt'
32,165,2,265,'Entire home/apt'
32,48,1,347,'Private room'
32,100,1,0,'Private room'
32,65,1,0,'Shared room'
32,175,3,171,'Entire home/apt'
32,99,2,88,'Entire home/apt'
32,20,1,7,'Private room'
32,37,3,307,'Private room'
32,120,4,22,'Entire home/apt'
32,30,1,0,'Entire home/apt'
32,70,4,311,'Private room'
32,32,1,180,'Private room'
32,30,1,365,'Private room'
32,30,2,347,'Private room'
32,31,2,2,'Private room'
32,40,2,331,'Private room'
32,60,1,42,'Private room'
32,25,1,0,'Private room'
32,30,1,360,'Private room'
32,65,1,346,'Private room'
32,24,6,22,'Private room'
32,25,1,0,'Private room'
32,40,1,34,'Private room'
32,32,2,154,'Private room'
32,170,2,209,'Entire home/apt'
32,120,1,16,'Entire home/apt'
32,28,5,311,'Private room'
32,35,2,17,'Private room'
32,65,1,0,'Private room'
32,139,3,312,'Entire home/apt'
32,105,2,238,'Entire home/apt'
32,26,1,365,'Private room'
32,70,1,0,'Private room'
32,60,3,364,'Private room'
32,65,2,11,'Entire home/apt'
32,30,1,365,'Private room'
32,40,1,0,'Private room'
32,100,3,0,'Entire home/apt'
32,37,1,0,'Private room'
32,80,2,88,'Private room'
32,75,1,365,'Private room'
32,40,2,91,'Private room'
32,150,2,0,'Entire home/apt'
32,50,2,90,'Private room'
32,40,1,333,'Private room'
32,48,1,59,'Private room'
32,90,1,309,'Private room'
32,100,3,0,'Entire home/apt'
32,70,1,115,'Entire home/apt'
32,49,1,291,'Private room'
32,95,4,0,'Entire home/apt'
32,88,3,2,'Entire home/apt'
32,26,1,365,'Private room'
32,45,4,365,'Private room'
32,35,7,0,'Private room'
32,19,1,365,'Shared room'
32,100,1,12,'Entire home/apt'
32,51,1,0,'Private room'
32,74,2,29,'Entire home/apt'
32,30,7,0,'Private room'
32,280,2,346,'Entire home/apt'
32,40,3,77,'Private room'
32,49,1,37,'Private room'
32,35,1,365,'Private room'
32,70,1,36,'Entire home/apt'
32,22,1,365,'Private room'
32,35,1,1,'Private room'
32,73,3,13,'Entire home/apt'
32,114,1,257,'Entire home/apt'
32,40,1,365,'Private room'
32,42,1,155,'Private room'
32,90,3,3,'Entire home/apt'
32,35,1,0,'Shared room'
32,30,25,0,'Private room'
32,60,7,365,'Private room'
32,75,1,318,'Private room'
32,45,5,59,'Private room'
32,35,1,55,'Private room'
32,109,5,337,'Entire home/apt'
32,65,1,83,'Private room'
32,95,2,0,'Entire home/apt'
32,100,2,309,'Entire home/apt'
32,37,2,173,'Private room'
32,69,2,67,'Entire home/apt'
32,160,2,108,'Entire home/apt'
32,50,7,0,'Entire home/apt'
32,23,1,33,'Private room'
32,35,3,13,'Private room'
32,90,1,365,'Entire home/apt'
32,45,2,306,'Private room'
32,85,3,298,'Private room'
32,80,2,10,'Entire home/apt'
32,34,1,46,'Private room'
32,185,3,345,'Entire home/apt'
32,25,1,72,'Private room'
32,153,1,22,'Entire home/apt'
32,30,1,365,'Private room'
32,32,1,74,'Private room'
32,40,4,359,'Private room'
32,79,1,92,'Entire home/apt'
32,38,1,0,'Private room'
32,31,1,24,'Private room'
32,40,3,365,'Private room'
32,35,2,0,'Private room'
32,31,6,0,'Private room'
32,90,4,178,'Entire home/apt'
32,65,2,93,'Private room'
32,150,1,364,'Entire home/apt'
32,59,6,304,'Private room'
32,31,5,0,'Private room'
32,43,1,220,'Private room'
32,21,1,28,'Private room'
32,107,3,23,'Entire home/apt'
32,40,2,93,'Private room'
32,32,3,0,'Private room'
32,100,1,365,'Private room'
32,79,1,311,'Entire home/apt'
32,180,5,365,'Entire home/apt'
32,35,1,364,'Shared room'
32,33,2,315,'Private room'
32,175,2,174,'Entire home/apt'
32,26,4,0,'Private room'
32,45,2,26,'Private room'
32,16,3,0,'Private room'
32,75,2,143,'Entire home/apt'
32,20,1,0,'Private room'
32,38,1,45,'Private room'
32,98,2,345,'Entire home/apt'
32,56,1,364,'Private room'
32,47,1,0,'Private room'
32,160,3,321,'Entire home/apt'
32,61,1,364,'Private room'
32,40,2,361,'Private room'
32,94,2,344,'Entire home/apt'
32,40,3,365,'Private room'
32,48,1,214,'Private room'
32,39,3,189,'Private room'
32,30,7,0,'Private room'
32,61,2,345,'Private room'
32,65,1,302,'Private room'
32,37,2,54,'Private room'
32,120,1,249,'Entire home/apt'
32,115,1,0,'Entire home/apt'
32,80,1,325,'Entire home/apt'
32,71,3,0,'Entire home/apt'
32,29,2,90,'Private room'
32,29,1,365,'Private room'
32,85,1,32,'Entire home/apt'
32,60,1,0,'Private room'
32,29,1,173,'Private room'
32,50,1,0,'Shared room'
32,100,7,0,'Entire home/apt'
32,99,2,0,'Entire home/apt'
32,280,1,365,'Private room'
32,29,2,84,'Private room'
32,25,2,75,'Private room'
32,40,2,365,'Private room'
32,31,1,49,'Private room'
32,45,3,0,'Private room'
32,45,1,53,'Private room'
32,99,2,67,'Entire home/apt'
32,30,1,0,'Private room'
32,95,5,89,'Private room'
32,39,1,0,'Private room'
32,85,3,0,'Entire home/apt'
32,25,1,337,'Private room'
32,70,7,20,'Entire home/apt'
32,100,2,62,'Entire home/apt'
32,130,2,4,'Entire home/apt'
32,32,7,337,'Private room'
32,38,1,0,'Private room'
32,60,1,88,'Entire home/apt'
32,130,3,0,'Entire home/apt'
32,29,3,171,'Private room'
32,55,1,0,'Private room'
32,35,1,0,'Private room'
32,19,1,362,'Shared room'
32,45,2,179,'Private room'
32,120,1,0,'Entire home/apt'
32,55,1,244,'Private room'
32,80,4,0,'Entire home/apt'
32,29,2,0,'Private room'
32,38,2,0,'Private room'
32,48,1,365,'Shared room'
32,22,10,0,'Private room'
32,40,1,246,'Private room'
32,38,1,90,'Private room'
32,35,5,83,'Private room'
32,140,2,283,'Entire home/apt'
32,133,3,364,'Entire home/apt'
32,199,3,316,'Entire home/apt'
32,27,2,346,'Private room'
32,55,1,0,'Private room'
32,89,5,48,'Entire home/apt'
32,30,1,357,'Private room'
32,30,2,353,'Private room'
32,35,1,48,'Private room'
32,80,1,0,'Entire home/apt'
32,75,1,0,'Private room'
32,180,1,349,'Entire home/apt'
32,85,1,0,'Entire home/apt'
32,40,1,0,'Private room'
32,110,4,0,'Entire home/apt'
32,67,1,232,'Entire home/apt'
32,152,1,117,'Entire home/apt'
32,28,1,0,'Private room'
32,30,1,0,'Private room'
32,35,2,32,'Private room'
32,75,3,8,'Entire home/apt'
32,33,2,340,'Private room'
32,98,2,0,'Entire home/apt'
32,65,2,217,'Entire home/apt'
32,70,7,26,'Entire home/apt'
32,65,3,353,'Private room'
32,150,2,0,'Entire home/apt'
32,45,2,328,'Private room'
32,45,2,340,'Private room'
32,55,3,0,'Private room'
32,192,1,154,'Entire home/apt'
32,29,1,22,'Private room'
32,31,1,71,'Private room'
32,106,1,186,'Entire home/apt'
32,100,3,0,'Entire home/apt'
32,42,1,3,'Private room'
32,43,1,0,'Private room'
32,51,1,244,'Private room'
32,29,1,365,'Private room'
32,85,2,73,'Private room'
32,39,1,362,'Private room'
32,30,1,109,'Private room'
32,40,3,328,'Private room'
32,70,1,365,'Private room'
32,50,1,344,'Private room'
32,110,2,172,'Entire home/apt'
32,60,2,153,'Entire home/apt'
32,39,1,94,'Private room'
32,30,5,0,'Private room'
32,40,1,337,'Private room'
32,50,2,0,'Private room'
32,45,1,2,'Private room'
32,55,2,365,'Private room'
32,14,1,356,'Private room'
32,75,1,362,'Private room'
32,35,1,82,'Private room'
32,30,1,0,'Private room'
32,27,4,61,'Private room'
32,48,1,365,'Private room'
32,90,3,365,'Entire home/apt'
32,30,2,223,'Private room'
32,110,2,0,'Entire home/apt'
32,30,2,347,'Private room'
32,30,3,0,'Private room'
32,89,2,318,'Private room'
32,88,1,270,'Entire home/apt'
32,90,3,271,'Entire home/apt'
32,100,6,357,'Entire home/apt'
32,40,1,365,'Private room'
32,35,25,0,'Private room'
32,149,4,0,'Entire home/apt'
32,49,1,0,'Private room'
32,149,7,0,'Entire home/apt'
32,35,6,71,'Private room'
32,180,7,89,'Entire home/apt'
32,33,2,305,'Private room'
32,89,2,365,'Private room'
32,120,2,171,'Entire home/apt'
32,75,3,0,'Entire home/apt'
32,35,7,363,'Private room'
32,75,3,364,'Private room'
32,40,2,351,'Private room'
32,20,1,0,'Private room'
32,10,1,0,'Private room'
32,54,1,324,'Private room'
32,20,1,0,'Private room'
32,31,5,176,'Private room'
32,29,1,365,'Private room'
32,160,4,13,'Entire home/apt'
32,50,3,309,'Entire home/apt'
32,150,2,302,'Entire home/apt'
32,60,1,365,'Private room'
32,80,5,0,'Entire home/apt'
32,39,2,41,'Private room'
32,100,1,0,'Entire home/apt'
32,120,1,249,'Entire home/apt'
32,38,1,365,'Private room'
32,130,1,261,'Entire home/apt'
32,39,2,24,'Private room'
32,97,2,289,'Entire home/apt'
32,65,1,285,'Private room'
32,68,2,0,'Private room'
32,50,3,70,'Private room'
32,35,1,89,'Private room'
32,110,3,342,'Entire home/apt'
32,110,3,86,'Entire home/apt'
32,30,2,295,'Private room'
32,105,2,316,'Entire home/apt'
32,33,2,312,'Private room'
32,31,1,53,'Private room'
32,130,1,272,'Entire home/apt'
32,175,7,89,'Entire home/apt'
32,35,4,198,'Private room'
32,200,7,344,'Entire home/apt'
32,170,1,62,'Entire home/apt'
32,19,1,338,'Shared room'
32,19,1,343,'Shared room'
32,45,1,364,'Private room'
32,60,1,22,'Private room'
32,45,1,365,'Private room'
32,160,2,364,'Entire home/apt'
32,135,2,123,'Entire home/apt'
32,40,1,363,'Private room'
32,100,3,0,'Entire home/apt'
32,29,1,365,'Private room'
32,100,4,41,'Entire home/apt'
32,18,1,365,'Private room'
32,20,1,0,'Shared room'
32,87,6,365,'Private room'
32,100,1,18,'Entire home/apt'
32,30,6,113,'Private room'
32,130,1,303,'Entire home/apt'
32,70,90,344,'Entire home/apt'
32,90,7,351,'Private room'
32,40,1,337,'Private room'
32,65,3,90,'Private room'
32,110,4,46,'Entire home/apt'
32,180,2,364,'Entire home/apt'
32,40,1,286,'Private room'
32,100,1,90,'Private room'
32,130,1,272,'Entire home/apt'
32,35,1,0,'Private room'
32,35,6,365,'Private room'
32,40,2,351,'Private room'
32,350,2,365,'Entire home/apt'
32,35,2,364,'Private room'
32,32,4,0,'Private room'
32,39,1,365,'Private room'
32,120,2,316,'Entire home/apt'
32,100,2,362,'Private room'
32,55,1,364,'Private room'
32,42,1,89,'Private room'
32,26,4,16,'Private room'
32,30,2,329,'Private room'
32,49,1,198,'Private room'
32,35,1,364,'Private room'
32,90,1,365,'Entire home/apt'
32,35,1,365,'Private room'
32,180,2,104,'Entire home/apt'
32,155,1,266,'Entire home/apt'
32,80,2,283,'Entire home/apt'
32,115,4,79,'Entire home/apt'
32,110,2,0,'Entire home/apt'
32,59,2,365,'Private room'
32,91,1,354,'Entire home/apt'
32,80,2,0,'Entire home/apt'
32,50,1,358,'Private room'
32,45,1,82,'Private room'
32,135,1,249,'Entire home/apt'
32,25,1,0,'Private room'
32,65,2,66,'Private room'
32,33,1,353,'Private room'
32,45,5,67,'Private room'
32,22,1,176,'Shared room'
32,125,3,16,'Entire home/apt'
32,75,1,87,'Shared room'
32,30,180,364,'Private room'
32,23,14,0,'Private room'
32,38,2,327,'Private room'
32,145,1,286,'Entire home/apt'
32,69,1,0,'Private room'
32,35,3,0,'Private room'
32,130,1,256,'Entire home/apt'
32,79,5,127,'Entire home/apt'
32,65,3,72,'Entire home/apt'
32,120,7,0,'Entire home/apt'
32,120,5,274,'Entire home/apt'
32,25,3,335,'Private room'
32,55,1,0,'Private room'
32,120,1,0,'Entire home/apt'
32,150,5,106,'Entire home/apt'
32,135,3,0,'Entire home/apt'
32,25,1,90,'Private room'
32,42,1,215,'Private room'
32,88,2,276,'Entire home/apt'
32,39,5,365,'Private room'
32,95,7,357,'Entire home/apt'
32,47,2,0,'Private room'
32,80,3,0,'Entire home/apt'
32,30,1,27,'Private room'
32,49,1,363,'Private room'
32,28,1,78,'Private room'
32,216,2,365,'Entire home/apt'
32,110,1,0,'Entire home/apt'
32,180,1,362,'Private room'
32,55,2,0,'Private room'
32,60,1,0,'Private room'
32,105,1,81,'Entire home/apt'
32,26,1,365,'Private room'
32,107,3,364,'Entire home/apt'
32,75,1,104,'Private room'
32,35,15,90,'Private room'
32,24,2,0,'Private room'
32,244,7,322,'Entire home/apt'
32,50,3,2,'Private room'
32,59,1,76,'Private room'
32,42,1,25,'Private room'
32,55,2,0,'Entire home/apt'
32,49,1,3,'Private room'
32,40,3,65,'Private room'
32,139,2,324,'Entire home/apt'
32,32,1,0,'Private room'
32,55,4,0,'Private room'
32,29,1,0,'Private room'
32,26,3,54,'Private room'
32,45,2,1,'Private room'
32,23,1,0,'Private room'
32,85,1,62,'Entire home/apt'
32,85,1,0,'Entire home/apt'
32,60,5,0,'Entire home/apt'
32,45,1,45,'Private room'
32,150,3,27,'Entire home/apt'
32,280,5,174,'Entire home/apt'
32,39,6,365,'Private room'
32,19,1,317,'Shared room'
32,45,1,0,'Private room'
32,42,7,134,'Private room'
32,20,4,0,'Private room'
32,23,1,0,'Private room'
32,30,4,344,'Private room'
32,49,2,346,'Private room'
32,110,3,12,'Entire home/apt'
32,35,6,351,'Private room'
32,85,2,0,'Entire home/apt'
32,23,1,365,'Private room'
32,200,1,365,'Private room'
32,30,1,0,'Private room'
32,40,1,0,'Private room'
32,35,2,0,'Private room'
32,90,3,0,'Entire home/apt'
32,20,9,300,'Private room'
32,30,2,347,'Private room'
32,60,2,51,'Private room'
32,25,1,0,'Private room'
32,58,1,90,'Private room'
32,67,5,9,'Entire home/apt'
32,48,1,303,'Private room'
32,45,1,0,'Private room'
32,75,1,365,'Private room'
32,37,1,256,'Private room'
32,40,2,0,'Private room'
32,30,2,324,'Private room'
32,47,1,162,'Private room'
32,30,1,344,'Private room'
32,60,1,362,'Private room'
32,60,1,15,'Entire home/apt'
32,150,1,353,'Private room'
32,39,1,364,'Private room'
32,45,1,0,'Private room'
32,40,1,179,'Private room'
32,75,1,362,'Private room'
32,45,3,15,'Entire home/apt'
32,70,1,0,'Entire home/apt'
32,25,180,365,'Private room'
32,73,2,185,'Entire home/apt'
32,19,1,360,'Shared room'
32,65,2,0,'Entire home/apt'
32,26,1,361,'Private room'
32,80,5,0,'Entire home/apt'
32,50,1,122,'Private room'
32,45,2,314,'Private room'
32,125,3,180,'Entire home/apt'
32,55,2,91,'Entire home/apt'
32,165,2,175,'Entire home/apt'
32,120,4,62,'Entire home/apt'
32,76,3,62,'Entire home/apt'
32,38,3,0,'Entire home/apt'
32,50,1,22,'Entire home/apt'
32,70,2,353,'Private room'
32,100,2,0,'Entire home/apt'
32,90,3,154,'Entire home/apt'
32,20,1,0,'Private room'
32,40,1,0,'Private room'
32,25,2,355,'Private room'
32,69,1,344,'Private room'
32,225,5,358,'Entire home/apt'
32,99,2,0,'Entire home/apt'
32,95,2,2,'Entire home/apt'
32,36,1,365,'Private room'
32,160,2,62,'Entire home/apt'
32,78,2,364,'Private room'
32,35,2,90,'Private room'
32,40,1,318,'Private room'
32,90,2,244,'Entire home/apt'
32,50,1,359,'Private room'
32,75,1,361,'Private room'
32,90,2,0,'Entire home/apt'
32,100,1,365,'Private room'
32,90,2,20,'Entire home/apt'
32,40,1,363,'Private room'
32,33,1,364,'Private room'
32,30,3,8,'Private room'
32,27,1,90,'Private room'
32,45,2,354,'Private room'
32,35,1,365,'Private room'
32,75,1,279,'Private room'
32,50,1,63,'Private room'
32,58,4,359,'Private room'
32,70,2,0,'Entire home/apt'
32,95,1,160,'Entire home/apt'
32,165,3,0,'Entire home/apt'
32,80,2,46,'Entire home/apt'
32,81,1,73,'Entire home/apt'
32,111,1,53,'Entire home/apt'
32,79,3,16,'Entire home/apt'
32,98,2,0,'Entire home/apt'
32,175,3,9,'Entire home/apt'
32,110,1,0,'Entire home/apt'
32,30,2,80,'Private room'
32,26,1,365,'Private room'
32,98,5,34,'Entire home/apt'
32,189,3,346,'Entire home/apt'
32,34,2,87,'Private room'
32,80,1,355,'Private room'
32,70,1,364,'Private room'
32,40,1,0,'Private room'
32,56,7,0,'Private room'
32,79,2,12,'Entire home/apt'
32,50,1,39,'Entire home/apt'
32,50,1,7,'Private room'
32,27,1,363,'Private room'
32,25,1,0,'Private room'
32,50,1,364,'Private room'
32,45,1,1,'Private room'
32,40,7,364,'Private room'
32,80,2,12,'Entire home/apt'
32,90,2,215,'Entire home/apt'
32,59,90,325,'Private room'
32,110,5,0,'Entire home/apt'
32,75,2,21,'Entire home/apt'
32,24,1,21,'Private room'
32,130,2,157,'Entire home/apt'
32,100,2,194,'Entire home/apt'
32,35,1,10,'Entire home/apt'
32,45,1,55,'Private room'
32,31,1,346,'Private room'
32,80,3,184,'Entire home/apt'
32,60,1,162,'Private room'
32,95,3,26,'Entire home/apt'
32,49,2,365,'Private room'
32,185,1,351,'Entire home/apt'
32,27,1,341,'Private room'
32,50,1,0,'Shared room'
32,115,4,0,'Entire home/apt'
32,46,1,0,'Private room'
32,32,1,365,'Private room'
32,85,2,11,'Entire home/apt'
32,27,14,179,'Private room'
32,135,2,355,'Entire home/apt'
32,180,3,0,'Entire home/apt'
32,50,2,89,'Shared room'
32,90,1,62,'Entire home/apt'
32,28,2,0,'Private room'
32,32,2,41,'Private room'
32,83,5,215,'Entire home/apt'
32,42,1,158,'Private room'
32,45,1,0,'Private room'
32,99,1,0,'Entire home/apt'
32,130,1,261,'Entire home/apt'
32,130,2,0,'Entire home/apt'
32,130,4,363,'Entire home/apt'
32,30,1,365,'Private room'
32,31,20,0,'Private room'
32,98,1,0,'Entire home/apt'
32,55,1,342,'Private room'
32,175,1,0,'Entire home/apt'
32,55,1,0,'Private room'
32,39,2,50,'Private room'
32,40,2,0,'Private room'
32,244,1,360,'Entire home/apt'
32,29,1,365,'Private room'
32,27,1,363,'Private room'
32,111,2,356,'Entire home/apt'
32,130,3,249,'Entire home/apt'
32,145,1,295,'Entire home/apt'
32,88,1,105,'Entire home/apt'
32,50,1,365,'Private room'
32,55,1,362,'Private room'
32,23,1,365,'Private room'
32,45,2,326,'Private room'
32,100,2,285,'Entire home/apt'
32,98,2,283,'Entire home/apt'
32,35,2,4,'Private room'
32,75,2,1,'Entire home/apt'
32,39,5,0,'Private room'
32,33,2,233,'Private room'
32,25,2,0,'Private room'
32,88,2,194,'Entire home/apt'
32,96,2,356,'Entire home/apt'
32,95,2,356,'Private room'
32,117,1,31,'Entire home/apt'
32,85,5,0,'Entire home/apt'
32,100,3,84,'Entire home/apt'
32,150,1,3,'Entire home/apt'
32,39,2,0,'Private room'
32,40,1,0,'Private room'
32,40,1,271,'Private room'
32,60,1,365,'Private room'
32,64,2,82,'Entire home/apt'
32,55,4,10,'Private room'
32,45,1,0,'Private room'
32,111,1,264,'Entire home/apt'
32,190,3,65,'Entire home/apt'
32,55,4,0,'Private room'
32,235,3,364,'Entire home/apt'
32,50,1,365,'Private room'
32,70,1,314,'Private room'
32,25,5,309,'Private room'
32,49,2,67,'Private room'
32,45,1,0,'Private room'
32,26,8,0,'Private room'
32,40,2,158,'Private room'
32,32,1,0,'Private room'
32,34,1,307,'Private room'
32,65,7,56,'Private room'
32,145,2,181,'Entire home/apt'
32,149,2,294,'Entire home/apt'
32,100,1,118,'Entire home/apt'
32,35,4,0,'Private room'
32,20,7,0,'Private room'
32,70,2,0,'Entire home/apt'
32,20,7,295,'Private room'
32,40,1,330,'Private room'
32,190,2,36,'Entire home/apt'
32,40,1,122,'Private room'
