price,minimum_nights,availability_365,neighbourhood,room_type
19,7,64,32,1
69,1,183,32,2
35,3,342,32,1
160,3,0,32,1
105,1,277,32,2
45,1,0,32,1
137,3,77,32,2
55,2,143,32,1
250,2,364,32,2
30,2,351,32,1
35,3,267,32,1
38,2,106,32,1
30,1,0,32,1
55,4,365,32,1
80,1,189,32,1
59,2,0,32,1
40,1,0,32,1
116,1,0,32,2
90,2,99,32,2
60,2,155,32,1
129,3,142,32,2
17,1,237,32,3
39,4,275,32,1
40,1,0,32,1
40,1,340,32,1
35,12,90,32,1
25,1,21,32,1
280,2,330,32,2
40,13,106,32,1
35,1,353,32,1
36,2,31,32,1
30,2,357,32,1
40,12,90,32,1
350,2,329,32,2
65,1,0,32,1
23,1,28,32,1
17,1,253,32,3
150,1,322,32,2
129,3,91,32,2
89,5,0,32,2
30,1,365,32,1
33,2,90,32,1
30,1,365,32,1
40,10,0,32,1
30,2,0,32,1
30,2,290,32,1
50,1,83,32,1
100,2,0,32,2
65,5,0,32,1
65,2,68,32,2
140,2,351,32,2
67,2,330,32,1
55,3,365,32,1
95,2,82,32,2
35,1,0,32,1
95,2,343,32,2
57,1,48,32,1
120,4,154,32,2
180,3,334,32,2
40,1,364,32,1
49,1,365,32,1
33,2,352,32,1
75,3,301,32,2
35,3,0,32,1
60,1,71,32,1
45,1,88,32,1
200,1,284,32,2
89,2,0,32,2
65,1,85,32,1
39,1,90,32,1
22,1,0,32,1
9,1,76,32,1
83,3,359,32,2
24,1,0,32,1
90,10,0,32,2
105,2,360,32,2
75,1,63,32,2
31,2,0,32,1
40,2,347,32,1
170,2,85,32,2
99,1,26,32,2
110,3,82,32,2
99,2,293,32,2
31,1,63,32,1
49,1,232,32,1
30,1,359,32,1
50,1,33,32,1
83,2,0,32,2
95,2,53,32,2
40,5,308,32,1
30,1,126,32,1
30,5,89,32,1
70,1,151,32,1
78,2,311,32,1
70,3,140,32,2
110,2,264,32,2
45,1,80,32,1
106,3,63,32,2
25,1,0,32,1
35,2,95,32,1
75,4,289,32,1
159,2,346,32,2
45,2,352,32,1
150,3,0,32,2
37,1,0,32,1
85,3,79,32,2
29,1,66,32,1
30,1,0,32,1
60,2,363,32,1
34,14,0,32,1
50,5,362,32,1
255,1,365,32,2
135,3,211,32,2
31,7,173,32,1
150,1,0,32,2
90,1,39,32,2
35,2,208,32,1
83,4,84,32,1
25,3,0,32,1
80,1,0,32,2
45,3,237,32,1
50,90,363,32,2
185,2,137,32,2
65,2,365,32,1
65,2,284,32,2
66,14,182,32,2
22,2,262,32,3
40,1,346,32,1
55,1,0,32,1
49,2,0,32,1
34,1,73,32,1
25,1,58,32,1
36,5,0,32,1
109,2,8,32,2
36,1,89,32,1
40,2,231,32,1
79,1,324,32,2
125,3,178,32,2
170,1,131,32,2
30,1,18,32,1
85,1,128,32,2
33,2,351,32,1
45,1,71,32,1
99,1,318,32,2
27,6,62,32,1
70,1,287,32,2
35,1,303,32,1
85,2,354,32,2
160,2,75,32,2
85,1,68,32,2
55,2,35,32,1
85,1,169,32,1
99,5,49,32,1
40,1,50,32,1
75,1,365,32,1
65,1,365,32,1
40,1,61,32,1
60,4,0,32,2
160,2,0,32,2
129,3,91,32,2
33,2,346,32,1
45,1,364,32,1
104,1,188,32,2
45,5,365,32,1
75,2,7,32,2
60,1,11,32,1
30,2,343,32,1
30,2,353,32,1
85,30,0,32,2
35,15,0,32,1
99,1,191,32,2
115,1,45,32,2
99,2,342,32,2
30,5,0,32,1
39,1,27,32,1
69,1,208,32,2
30,1,349,32,1
60,1,0,32,2
42,3,0,32,1
130,4,210,32,2
60,2,130,32,1
30,2,335,32,1
72,1,151,32,2
200,1,87,32,2
101,1,234,32,1
120,2,135,32,2
55,1,0,32,1
230,2,72,32,2
55,1,0,32,1
79,3,3,32,2
68,1,364,32,1
30,2,334,32,1
35,1,185,32,1
59,1,313,32,1
128,30,65,32,2
77,1,365,32,1
80,2,75,32,2
33,2,0,32,1
55,1,364,32,1
50,1,47,32,1
30,1,365,32,1
40,2,0,32,1
150,2,74,32,2
75,7,90,32,2
50,1,40,32,1
20,1,0,32,1
36,2,0,32,1
50,2,282,32,1
30,2,341,32,1
33,2,47,32,1
130,1,72,32,2
75,2,336,32,1
20,1,51,32,1
45,2,175,32,1
31,6,359,32,1
125,1,89,32,2
110,2,344,32,2
28,3,43,32,1
98,1,332,32,2
47,1,352,32,1
60,1,87,32,1
100,1,0,32,2
40,2,365,32,1
30,2,337,32,1
85,2,28,32,2
80,2,364,32,1
110,2,18,32,2
89,4,335,32,2
25,1,153,32,1
30,2,345,32,1
120,2,0,32,2
39,1,6,32,1
37,5,77,32,1
125,5,16,32,2
75,2,291,32,2
42,1,0,32,1
25,2,0,32,1
40,2,357,32,1
90,2,61,32,2
40,1,0,32,1
50,1,342,32,1
40,1,312,32,1
50,1,360,32,1
170,2,62,32,2
95,3,293,32,2
31,2,0,32,1
130,2,283,32,2
28,2,110,32,1
146,1,13,32,2
59,1,363,32,1
30,2,344,32,1
47,1,83,32,1
380,2,0,32,2
47,3,89,32,1
37,1,288,32,1
41,1,358,32,1
99,1,137,32,2
30,2,24,32,1
75,3,0,32,2
48,2,62,32,1
89,2,349,32,2
399,2,0,32,2
180,2,155,32,2
110,2,0,32,2
99,2,284,32,2
70,1,89,32,1
49,1,215,32,1
50,1,0,32,1
87,1,274,32,2
35,1,328,32,1
30,2,346,32,1
42,1,75,32,1
49,1,16,32,1
28,3,130,32,1
175,2,353,32,2
143,1,365,32,2
220,1,364,32,3
52,3,87,32,1
30,2,72,32,1
80,2,79,32,2
26,4,0,32,1
67,28,63,32,2
55,2,364,32,1
27,1,293,32,1
35,1,360,32,1
25,1,0,32,1
45,3,7,32,1
200,4,90,32,2
31,1,72,32,1
44,3,0,32,1
25,7,88,32,1
43,1,359,32,1
62,1,63,32,2
99,1,1,32,2
28,1,168,32,1
134,2,288,32,2
100,1,365,32,2
85,7,75,32,2
33,7,0,32,1
45,2,273,32,1
95,1,365,32,2
40,1,365,32,1
35,2,0,32,1
85,4,0,32,2
35,2,29,32,1
150,7,359,32,2
100,3,11,32,2
27,7,344,32,1
120,2,0,32,2
44,1,31,32,1
38,1,364,32,1
79,2,362,32,2
75,7,146,32,2
100,5,362,32,1
46,1,32,32,2
67,3,282,32,2
30,2,330,32,1
33,2,356,32,1
60,2,335,32,1
27,1,0,32,1
28,1,0,32,1
60,2,298,32,1
30,1,365,32,1
95,2,365,32,2
90,3,74,32,2
35,2,50,32,1
25,1,88,32,1
30,2,343,32,1
120,3,2,32,2
50,3,97,32,1
70,3,364,32,1
41,3,76,32,1
40,1,246,32,1
35,1,89,32,1
101,2,294,32,2
30,4,10,32,1
39,1,90,32,1
45,2,137,32,1
60,7,365,32,2
109,2,308,32,2
49,1,271,32,1
50,2,0,32,1
30,2,0,32,1
50,1,87,32,1
30,1,0,32,1
167,2,331,32,2
45,3,317,32,1
250,2,345,32,2
45,1,89,32,1
85,3,0,32,2
44,14,0,32,1
92,1,63,32,2
75,4,86,32,2
99,2,181,32,2
60,2,365,32,1
100,1,3,32,2
100,2,63,32,2
39,1,364,32,1
32,2,47,32,1
85,2,0,32,2
125,3,0,32,2
44,2,88,32,1
39,1,99,32,1
120,1,250,32,2
99,7,0,32,2
99,2,334,32,2
31,7,280,32,1
49,2,21,32,1
40,2,356,32,1
77,1,364,32,1
65,2,0,32,2
35,2,90,32,1
40,1,0,32,1
24,5,364,32,1
144,2,0,32,2
33,2,346,32,1
95,1,0,32,1
85,3,242,32,2
79,21,98,32,2
30,2,360,32,1
140,3,262,32,2
110,2,89,32,1
30,2,288,32,1
65,1,96,32,1
129,5,335,32,2
32,2,71,32,1
33,20,34,32,1
155,3,358,32,2
72,2,44,32,1
89,2,0,32,2
75,2,21,32,2
42,5,180,32,1
42,2,306,32,1
32,1,25,32,3
42,1,90,32,1
60,2,179,32,1
40,3,0,32,1
30,1,0,32,1
100,3,179,32,1
40,1,117,32,1
55,1,0,32,2
59,2,363,32,1
83,7,0,32,2
80,1,17,32,1
30,4,0,32,1
48,2,338,32,1
50,1,365,32,1
37,4,89,32,1
140,2,0,32,2
108,1,364,32,2
330,3,147,32,2
70,6,83,32,2
90,2,154,32,2
50,1,0,32,1
36,6,0,32,1
650,2,365,32,2
99,2,335,32,1
45,2,239,32,1
54,1,185,32,1
180,2,0,32,2
85,1,12,32,2
50,1,89,32,1
55,2,15,32,1
40,1,363,32,1
28,6,161,32,1
30,1,179,32,1
42,4,0,32,1
100,2,0,32,2
250,2,43,32,2
39,1,180,32,1
19,1,365,32,3
100,2,63,32,2
200,7,0,32,2
75,1,63,32,2
55,2,0,32,1
135,1,63,32,2
92,1,63,32,2
75,2,82,32,1
149,4,365,32,2
140,20,365,32,2
35,3,235,32,1
50,2,173,32,1
70,1,364,32,1
75,5,0,32,2
25,1,0,32,1
60,3,0,32,1
92,1,51,32,2
30,1,159,32,1
80,5,11,32,2
55,2,0,32,1
85,3,13,32,2
65,1,0,32,2
99,5,0,32,2
125,3,91,32,2
19,5,0,32,1
66,1,33,32,2
35,7,0,32,1
34,3,40,32,1
350,2,320,32,2
150,5,63,32,2
613,1,365,32,1
80,1,0,32,1
99,1,327,32,2
55,1,77,32,1
55,2,0,32,2
35,1,90,32,1
35,3,75,32,1
105,3,39,32,2
34,1,0,32,1
164,2,268,32,2
75,2,179,32,2
30,2,101,32,1
100,3,271,32,2
35,2,350,32,1
26,14,365,32,1
30,4,204,32,1
120,8,18,32,2
22,1,365,32,1
36,1,0,32,1
185,2,365,32,2
100,7,0,32,2
199,3,60,32,2
35,2,359,32,1
89,90,0,32,2
30,2,9,32,1
40,1,0,32,1
55,2,262,32,1
70,1,114,32,2
110,2,7,32,2
68,5,287,32,1
49,1,226,32,1
50,1,0,32,1
70,2,60,32,2
85,1,44,32,1
25,2,362,32,1
110,1,134,32,2
200,3,0,32,2
20,1,353,32,1
29,1,185,32,1
60,1,363,32,1
65,2,364,32,1
40,1,151,32,1
50,1,61,32,1
161,1,362,32,2
80,3,37,32,1
85,1,63,32,2
60,1,339,32,1
55,4,358,32,1
90,6,43,32,2
45,2,332,32,1
115,2,129,32,2
30,3,71,32,1
65,2,364,32,1
60,2,61,32,1
34,3,0,32,1
48,2,175,32,1
28,3,46,32,1
65,3,365,32,1
50,2,94,32,1
50,5,358,32,1
95,1,0,32,2
135,15,365,32,2
67,5,154,32,2
325,6,130,32,2
61,2,284,32,2
110,3,18,32,2
27,1,129,32,1
33,5,0,32,1
120,3,15,32,2
24,5,1,32,1
70,3,0,32,2
42,2,344,32,1
43,2,75,32,1
129,2,151,32,2
65,2,10,32,2
45,3,70,32,1
30,2,350,32,1
117,1,139,32,2
60,2,108,32,1
26,1,365,32,1
120,2,0,32,2
250,1,63,32,2
30,1,32,32,1
75,1,0,32,2
118,3,9,32,2
20,1,42,32,3
32,3,0,32,1
120,4,163,32,2
35,3,271,32,1
30,2,348,32,1
60,2,365,32,1
50,3,0,32,1
43,2,175,32,1
65,1,179,32,1
21,1,0,32,1
30,1,365,32,1
32,5,0,32,1
83,1,25,32,2
65,1,362,32,1
40,2,148,32,1
35,1,14,32,1
99,3,0,32,2
60,1,62,32,1
40,1,0,32,1
98,1,329,32,2
145,4,329,32,2
140,1,8,32,2
40,1,19,32,1
40,2,0,32,1
35,2,90,32,1
30,2,353,32,1
100,4,365,32,2
40,5,90,32,1
70,1,113,32,1
90,7,364,32,2
135,3,218,32,2
80,2,364,32,1
305,2,200,32,2
82,1,72,32,2
99,2,270,32,2
50,2,148,32,1
45,2,0,32,1
120,3,0,32,2
45,1,19,32,1
40,1,0,32,1
125,15,346,32,2
110,2,84,32,2
45,2,329,32,1
25,1,364,32,3
34,2,28,32,1
179,2,57,32,2
100,3,160,32,2
140,2,13,32,2
40,1,0,32,1
40,1,270,32,1
88,1,364,32,1
120,1,358,32,2
33,2,322,32,1
124,4,8,32,2
49,2,311,32,1
165,2,89,32,2
50,1,0,32,1
49,2,365,32,1
133,1,274,32,2
90,1,70,32,2
70,3,39,32,2
35,1,40,32,1
35,20,0,32,1
49,2,365,32,1
96,2,62,32,2
95,1,98,32,2
150,2,5,32,2
110,3,37,32,2
27,2,90,32,1
120,5,0,32,2
70,1,365,32,1
25,7,9,32,1
67,1,365,32,1
99,2,0,32,2
65,3,89,32,1
80,3,319,32,2
80,10,365,32,2
99,2,301,32,2
28,2,169,32,1
30,4,82,32,1
15,2,120,32,1
79,2,5,32,2
54,10,114,32,2
90,5,0,32,2
250,1,272,32,2
94,1,281,32,2
50,1,16,32,1
54,2,166,32,1
60,2,180,32,2
60,1,0,32,1
130,1,306,32,2
107,2,5,32,2
39,1,0,32,1
90,3,107,32,2
32,2,0,32,1
40,6,365,32,1
40,1,0,32,1
70,1,0,32,1
25,4,0,32,1
80,1,179,32,1
110,4,0,32,2
110,1,0,32,1
42,3,362,32,1
68,2,363,32,2
45,2,321,32,1
69,2,33,32,2
119,4,0,32,2
45,1,0,32,1
35,1,0,32,1
120,2,0,32,2
80,2,7,32,2
80,1,364,32,1
75,1,60,32,1
60,5,0,32,2
80,4,83,32,1
30,2,348,32,1
38,1,25,32,1
85,2,65,32,2
100,1,0,32,2
31,2,51,32,1
35,2,309,32,1
26,2,83,32,1
35,1,0,32,1
32,7,0,32,1
73,1,30,32,2
79,1,50,32,2
38,1,0,32,1
116,5,283,32,2
189,2,0,32,2
38,2,117,32,1
99,1,310,32,2
75,1,310,32,1
28,2,0,32,1
150,2,0,32,2
45,2,55,32,1
90,3,162,32,2
57,1,0,32,1
25,4,302,32,1
49,2,49,32,1
83,4,359,32,2
450,2,171,32,2
45,2,44,32,1
242,1,364,32,2
75,1,0,32,2
29,1,365,32,1
35,5,363,32,1
40,4,0,32,1
33,3,365,32,1
23,1,0,32,1
90,3,35,32,2
100,1,2,32,2
180,5,63,32,2
75,1,0,32,2
168,7,3,32,2
29,1,69,32,1
30,1,365,32,1
50,5,90,32,1
20,2,59,32,1
22,1,276,32,1
23,3,34,32,1
49,5,0,32,1
79,2,60,32,2
80,4,232,32,2
100,1000,363,32,2
134,1,316,32,2
89,4,0,32,2
45,1,243,32,1
120,1,0,32,2
72,14,365,32,1
68,1,346,32,1
30,2,299,32,1
75,1,296,32,2
18,1,47,32,3
30,7,0,32,2
120,2,322,32,2
69,1,0,32,1
25,2,76,32,1
31,2,90,32,1
420,2,66,32,2
26,3,0,32,1
43,1,0,32,1
35,3,94,32,1
150,1,0,32,1
158,1,181,32,2
45,2,361,32,1
175,1,53,32,2
52,3,82,32,1
60,2,89,32,1
75,1,365,32,2
30,1,365,32,1
35,2,89,32,1
19,1,365,32,3
45,2,356,32,1
24,1,0,32,1
19,1,365,32,3
18,3,0,32,1
85,1,336,32,1
67,1,196,32,2
40,2,5,32,1
161,1,170,32,2
80,1,212,32,1
130,4,31,32,2
350,2,324,32,2
35,10,0,32,1
98,2,363,32,1
100,3,0,32,2
184,1,365,32,2
100,2,130,32,2
32,2,50,32,1
87,1,172,32,2
215,2,63,32,2
99,4,29,32,2
95,3,68,32,2
82,1,180,32,2
79,2,0,32,2
80,2,363,32,1
105,5,0,32,2
82,2,3,32,2
26,1,338,32,1
27,1,343,32,1
30,1,18,32,1
65,60,63,32,2
50,7,177,32,1
35,3,174,32,1
68,1,4,32,2
115,6,155,32,2
49,2,365,32,1
220,7,118,32,2
35,2,62,32,1
30,5,0,32,1
90,1,61,32,2
78,1,1,32,1
169,2,227,32,2
100,2,59,32,2
19,1,365,32,3
50,5,64,32,1
80,3,365,32,1
100,3,38,32,2
55,2,119,32,1
40,1,172,32,1
57,2,90,32,1
36,3,365,32,1
30,7,365,32,1
105,1,362,32,2
17,1,277,32,3
65,2,245,32,2
79,2,63,32,2
64,7,0,32,2
45,1,0,32,1
30,2,345,32,1
160,2,340,32,2
45,5,365,32,1
24,10,0,32,1
112,2,57,32,2
160,2,365,32,2
110,3,89,32,2
30,1,0,32,1
35,1,0,32,1
159,2,179,32,2
100,21,116,32,2
21,3,0,32,1
100,2,364,32,2
200,1,162,32,2
80,3,17,32,2
95,3,5,32,2
55,1,365,32,1
50,1,0,32,1
106,1,363,32,2
81,3,365,32,2
220,7,192,32,2
139,2,63,32,2
150,4,0,32,2
83,3,214,32,2
60,1,179,32,1
50,1,336,32,1
50,1,0,32,1
100,3,0,32,2
69,2,323,32,1
45,3,303,32,1
39,2,0,32,1
35,3,30,32,1
120,1,0,32,2
70,1,179,32,2
40,2,322,32,1
120,1,32,32,2
96,2,0,32,2
53,1,60,32,1
55,3,0,32,1
115,1,0,32,2
27,5,0,32,1
150,2,365,32,2
35,2,322,32,1
30,1,0,32,1
40,1,87,32,1
120,2,0,32,2
45,2,344,32,1
110,2,0,32,2
38,4,0,32,1
40,1,286,32,1
146,2,55,32,2
125,2,89,32,2
47,1,319,32,1
170,7,0,32,2
125,90,329,32,2
40,4,0,32,1
55,1,316,32,1
99,1,341,32,2
70,7,0,32,2
90,2,4,32,2
115,2,4,32,2
24,1,350,32,3
75,1,0,32,2
199,4,73,32,2
100,1,0,32,2
25,14,0,32,1
34,1,63,32,1
94,3,365,32,2
29,2,50,32,1
159,3,364,32,2
57,1,157,32,1
100,1,365,32,1
32,5,0,32,1
145,5,216,32,2
110,3,365,32,2
45,3,359,32,1
65,2,44,32,1
120,1,281,32,2
95,1,295,32,2
30,2,361,32,1
75,2,69,32,2
30,2,0,32,1
80,2,365,32,2
27,3,0,32,1
30,2,360,32,1
34,5,339,32,1
48,2,0,32,1
120,7,157,32,2
25,5,0,32,1
32,2,90,32,1
70,3,218,32,1
72,2,306,32,2
38,1,167,32,1
170,2,321,32,2
70,2,6,32,1
50,3,0,32,1
88,1,316,32,2
74,2,0,32,2
125,1,87,32,1
60,1,90,32,1
150,1,358,32,2
32,2,29,32,1
60,1,26,32,2
50,1,40,32,1
40,3,28,32,1
20,1,33,32,1
20,1,0,32,1
85,1,18,32,2
43,1,60,32,1
120,1,0,32,2
62,9,92,32,1
42,3,90,32,1
92,2,7,32,1
320,2,195,32,2
75,3,0,32,1
54,1,365,32,1
95,1,0,32,2
24,2,48,32,1
55,2,116,32,1
30,2,341,32,1
70,1,365,32,3
120,3,7,32,2
75,1,0,32,2
95,1,364,32,1
30,1,365,32,1
50,1,276,32,1
44,1,89,32,1
70,1,0,32,2
46,1,3,32,1
30,2,90,32,1
67,2,30,32,1
144,2,109,32,2
45,3,0,32,1
31,4,0,32,1
35,1,0,32,1
82,1,20,32,2
109,3,0,32,2
100,3,47,32,2
35,3,290,32,1
41,1,126,32,1
22,1,0,32,1
50,3,8,32,1
35,1,359,32,1
55,2,0,32,1
70,1,365,32,1
190,1,288,32,2
50,2,178,32,1
110,4,328,32,2
145,1,303,32,1
59,2,119,32,1
15,2,21,32,3
44,8,40,32,1
25,3,0,32,1
77,4,0,32,2
40,4,38,32,1
40,1,72,32,1
40,3,0,32,1
80,3,4,32,2
35,2,331,32,1
165,7,364,32,2
40,3,365,32,1
27,1,365,32,1
40,1,117,32,1
120,7,155,32,2
72,1,9,32,2
133,90,353,32,2
50,2,148,32,1
140,2,0,32,2
59,1,365,32,1
40,2,345,32,1
150,2,88,32,2
30,2,43,32,1
99,2,121,32,2
40,1,16,32,1
30,2,85,32,1
125,2,0,32,2
28,5,167,32,1
80,2,85,32,1
115,3,364,32,1
150,2,358,32,2
48,1,9,32,2
100,1,353,32,2
75,2,71,32,2
30,1,148,32,1
210,2,87,32,2
40,3,14,32,1
45,1,52,32,1
28,14,142,32,1
70,2,158,32,2
35,1,0,32,1
150,1,15,32,2
120,3,302,32,1
100,1,64,32,2
55,2,143,32,1
130,1,293,32,2
29,1,0,32,1
32,2,90,32,1
80,2,63,32,2
45,3,269,32,1
185,2,337,32,2
59,1,54,32,1
37,1,365,32,1
35,2,63,32,1
59,2,273,32,1
90,1,80,32,1
50,2,77,32,1
35,1,365,32,1
25,3,266,32,1
35,1,362,32,1
111,2,179,32,2
48,2,364,32,1
30,3,0,32,1
56,2,185,32,1
37,1,68,32,1
99,4,82,32,2
35,3,365,32,1
125,1,0,32,2
120,1,49,32,2
240,1,63,32,2
60,1,75,32,1
70,2,338,32,1
60,1,0,32,1
25,10,0,32,1
51,1,185,32,1
41,1,59,32,1
55,1,139,32,1
40,3,365,32,1
150,1,365,32,1
56,2,21,32,2
34,1,342,32,1
36,2,0,32,1
31,1,0,32,1
60,1,317,32,1
98,2,265,32,2
45,14,365,32,1
72,1,7,32,2
50,1,0,32,1
75,5,90,32,1
40,1,90,32,1
35,6,0,32,1
50,2,63,32,1
85,2,91,32,2
35,14,0,32,1
100,4,144,32,2
51,1,359,32,1
20,21,0,32,1
28,2,72,32,1
110,3,365,32,2
112,3,0,32,2
40,3,0,32,1
35,1,348,32,1
45,7,0,32,1
60,2,334,32,1
142,2,0,32,2
114,3,14,32,2
200,1,364,32,2
48,3,0,32,1
50,10,0,32,2
180,2,228,32,2
33,1,308,32,1
35,2,352,32,1
31,24,130,32,1
25,2,9,32,1
35,3,61,32,1
37,2,365,32,1
35,1,211,32,1
79,7,0,32,2
34,2,0,32,1
51,1,365,32,1
130,2,163,32,2
39,1,365,32,1
217,3,0,32,2
50,1,0,32,1
95,5,276,32,2
40,1,361,32,1
32,4,324,32,1
75,14,63,32,2
28,2,83,32,1
110,5,324,32,2
89,2,0,32,2
35,2,85,32,1
30,2,329,32,1
29,3,0,32,1
24,3,14,32,1
30,1,365,32,1
99,4,100,32,2
48,2,70,32,1
95,1,302,32,1
200,2,63,32,2
40,3,242,32,1
38,14,1,32,1
80,1,365,32,1
90,1,330,32,2
80,2,110,32,2
50,2,365,32,1
46,1,0,32,1
82,2,178,32,1
38,2,0,32,1
99,1,241,32,2
180,2,328,32,2
65,9,63,32,2
80,1,0,32,1
139,2,312,32,2
98,2,257,32,2
105,1,63,32,2
140,2,179,32,2
72,4,0,32,2
40,2,27,32,1
30,3,329,32,1
80,7,0,32,1
80,1,150,32,1
80,2,64,32,2
29,7,80,32,1
80,1,88,32,1
125,1,243,32,2
38,2,139,32,1
84,1,4,32,2
49,3,266,32,1
38,1,365,32,1
43,7,0,32,1
88,2,63,32,2
119,2,26,32,2
24,1,336,32,3
40,1,327,32,1
29,1,4,32,1
80,1,66,32,1
24,2,0,32,1
30,2,354,32,1
80,2,88,32,2
70,2,0,32,2
200,2,3,32,2
27,1,365,32,1
60,1,321,32,1
27,2,53,32,1
35,2,90,32,1
35,2,90,32,1
245,14,365,32,2
100,1,0,32,1
45,2,0,32,1
55,1,0,32,2
40,2,351,32,1
70,5,0,32,2
175,2,180,32,2
38,4,365,32,1
30,2,273,32,1
60,5,364,32,1
26,1,50,32,3
50,1,363,32,1
70,2,0,32,2
250,2,210,32,2
159,3,358,32,2
30,1,365,32,1
30,2,38,32,1
100,3,357,32,2
140,2,80,32,2
25,7,0,32,1
85,1,0,32,2
30,2,359,32,1
30,1,0,32,1
75,2,176,32,2
30,2,346,32,1
20,1,218,32,1
55,1,365,32,1
175,1,119,32,1
65,1,347,32,1
150,90,182,32,2
200,1,67,32,2
100,2,30,32,2
120,2,63,32,2
20,1,0,32,1
99,1,361,32,1
25,1,0,32,1
51,1,0,32,1
95,2,357,32,2
25,2,0,32,1
120,2,3,32,2
75,4,0,32,2
132,2,62,32,2
35,1,0,32,1
26,2,173,32,1
30,2,356,32,1
42,10,365,32,1
45,1,185,32,1
31,7,330,32,1
245,2,0,32,2
30,2,79,32,1
20,2,100,32,1
145,1,288,32,2
45,2,344,32,1
50,1,0,32,1
175,3,298,32,2
62,1,40,32,1
65,23,24,32,2
95,3,83,32,2
145,2,24,32,2
25,1,0,32,1
39,1,277,32,1
30,7,47,32,1
45,3,0,32,1
100,2,84,32,2
75,1,0,32,2
68,1,0,32,1
170,2,67,32,2
65,1,0,32,2
35,2,0,32,1
110,2,0,32,2
80,1,95,32,1
34,1,9,32,1
33,2,0,32,1
125,3,65,32,2
40,2,0,32,1
95,5,194,32,2
150,3,8,32,2
110,4,7,32,2
45,7,90,32,1
80,1,265,32,2
150,3,0,32,2
140,1,263,32,2
55,1,0,32,2
99,2,258,32,2
155,1,61,32,2
45,2,351,32,1
29,1,328,32,1
35,1,334,32,1
169,1,365,32,2
79,1,2,32,1
45,3,103,32,1
30,1,0,32,1
21,1,350,32,1
50,2,362,32,1
69,2,63,32,1
65,3,32,32,2
99,2,314,32,2
80,1,11,32,2
140,1,260,32,2
28,21,0,32,1
85,1,63,32,2
49,2,31,32,1
250,2,328,32,2
120,2,0,32,2
35,2,316,32,1
270,2,179,32,2
25,1,359,32,1
425,4,365,32,2
160,2,41,32,2
100,5,173,32,2
100,1,0,32,2
79,1,0,32,2
130,1,303,32,2
60,3,0,32,2
40,1,364,32,2
145,1,325,32,2
40,1,90,32,1
39,80,263,32,1
75,2,350,32,2
139,3,310,32,2
35,2,0,32,1
50,5,42,32,1
65,2,195,32,1
29,1,68,32,1
90,3,98,32,2
30,2,352,32,1
30,1,365,32,1
36,1,365,32,3
45,7,56,32,1
120,2,67,32,2
76,2,0,32,2
35,3,5,32,1
100,1,0,32,2
28,1,47,32,1
40,1,365,32,1
79,2,101,32,1
29,6,280,32,1
40,3,365,32,1
99,2,0,32,2
60,1,0,32,1
49,3,365,32,1
39,2,90,32,1
80,1,90,32,1
28,1,217,32,1
58,1,149,32,1
140,3,203,32,2
185,4,0,32,2
79,1,0,32,2
130,1,293,32,2
30,2,38,32,1
75,2,109,32,2
75,1,0,32,1
129,2,338,32,2
45,3,42,32,1
56,5,0,32,2
86,1,0,32,2
45,2,0,32,1
88,2,144,32,2
45,1,0,32,1
35,1,0,32,1
169,2,287,32,2
30,1,21,32,1
75,10,81,32,2
88,2,90,32,2
22,1,353,32,1
45,3,0,32,1
30,1,365,32,1
70,1,365,32,1
55,2,88,32,1
30,1,0,32,1
79,2,8,32,2
45,1,89,32,1
99,3,356,32,2
30,1,364,32,1
130,1,97,32,2
45,3,0,32,2
150,2,279,32,2
170,3,365,32,2
35,1,365,32,1
55,1,338,32,1
100,3,0,32,2
216,7,365,32,2
95,2,17,32,2
39,1,246,32,1
75,2,70,32,2
80,3,300,32,2
50,2,349,32,1
50,2,57,32,1
30,1,365,32,1
28,1,52,32,1
89,2,10,32,2
150,1,4,32,2
98,2,310,32,1
25,7,142,32,1
49,1,11,32,1
99,1,363,32,2
165,3,359,32,2
45,1,166,32,1
65,1,361,32,1
35,21,0,32,1
35,1,149,32,1
150,1,87,32,2
65,1,0,32,1
95,2,155,32,2
40,1,365,32,1
40,1,78,32,1
30,6,282,32,1
99,1,30,32,2
150,1,50,32,2
30,2,330,32,1
50,2,0,32,1
245,3,0,32,2
25,3,32,32,1
75,2,172,32,2
45,4,359,32,1
49,3,55,32,1
169,3,365,32,2
110,3,348,32,2
120,2,31,32,2
115,3,365,32,2
139,2,78,32,2
20,4,0,32,1
60,1,356,32,1
86,5,89,32,2
95,10,359,32,1
29,1,365,32,1
33,2,354,32,1
49,2,0,32,1
37,2,12,32,1
340,2,365,32,2
191,1,20,32,2
30,1,322,32,1
60,1,339,32,1
49,3,4,32,1
85,2,74,32,2
192,1,4,32,2
105,1,1,32,2
95,4,0,32,2
75,1,64,32,1
41,1,4,32,1
42,3,364,32,1
35,1,365,32,1
43,1,188,32,1
30,1,184,32,1
22,1,365,32,1
105,2,276,32,2
30,1,90,32,1
89,30,0,32,1
45,3,66,32,1
158,1,2,32,2
55,4,0,32,1
25,2,341,32,1
52,1,350,32,1
99,1,27,32,2
35,1,0,32,1
110,10,281,32,2
61,1,68,32,2
40,1,0,32,1
75,1,0,32,2
45,1,88,32,1
30,14,365,32,1
50,1,62,32,1
23,1,0,32,1
55,1,152,32,1
35,2,0,32,1
79,3,15,32,2
25,7,26,32,1
